class,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
G,0.7160069942474365,0.6875537633895874,0.5855593085289001,0.4686591625213623,0.38522303104400635,0.5629976987838745,0.35822591185569763,0.24509131908416748,0.15635961294174194,0.5108077526092529,0.30500686168670654,0.33766093850135803,0.3989366292953491,0.46475890278816223,0.29378870129585266,0.33548596501350403,0.3931494355201721,0.42804595828056335,0.3093651533126831,0.3503829836845398,0.40461769700050354,0.7432103157043457,0.6132190823554993,0.5303072929382324,0.503878116607666,0.5217954516410828,0.4814930558204651,0.4394243657588959,0.42689910531044006,0.4201551377773285,0.5453370809555054,0.5442474484443665,0.5842043161392212,0.6018263101577759,0.6245059967041016,0.6216262578964233,0.6534175872802734,0.6592375636100769,0.701210081577301,0.6882104873657227,0.7145282030105591,0.7219781875610352
G,0.8050422668457031,0.6716561317443848,0.5356330275535583,0.42577552795410156,0.3485308885574341,0.44784748554229736,0.2886621057987213,0.18433532118797302,0.10162588953971863,0.47877204418182373,0.2904050052165985,0.33567094802856445,0.39252910017967224,0.5117336511611938,0.3374367356300354,0.39352038502693176,0.4538341760635376,0.5367541909217834,0.41321203112602234,0.4506324529647827,0.49632346630096436,0.7429273724555969,0.6799394488334656,0.6564329862594604,0.6868966817855835,0.7362826466560364,0.5676137804985046,0.5500883460044861,0.5509651899337769,0.5444559454917908,0.5946922302246094,0.687386155128479,0.7508407831192017,0.7510303854942322,0.6553929448127747,0.7564271688461304,0.8008388876914978,0.7841861844062805,0.725162148475647,0.8198269605636597,0.8446981906890869,0.8241554498672485
G,0.8579176068305969,0.7783697843551636,0.6397563219070435,0.5008106827735901,0.4104914665222168,0.6124414205551147,0.4066084027290344,0.28369197249412537,0.19060039520263672,0.5757454037666321,0.3537288010120392,0.4081631302833557,0.47701287269592285,0.545527994632721,0.3541167080402374,0.412771612405777,0.48396360874176025,0.5211608409881592,0.3747594952583313,0.4213361144065857,0.4834568500518799,0.7979812026023865,0.660842776298523,0.5782139301300049,0.5588443279266357,0.5824843645095825,0.5117779970169067,0.47899603843688965,0.4682556390762329,0.46278268098831177,0.5825040340423584,0.6093128323554993,0.6490116715431213,0.6560776233673096,0.6692774295806885,0.6905936598777771,0.7182907462120056,0.7193758487701416,0.7588325142860413,0.7630753517150879,0.7825846672058105,0.7837685346603394
G,0.7941313982009888,0.735588014125824,0.6237895488739014,0.5138266682624817,0.4350154399871826,0.6032161116600037,0.42860379815101624,0.30956488847732544,0.2208450436592102,0.5763128995895386,0.36874568462371826,0.41794613003730774,0.4853827953338623,0.5497249960899353,0.37115758657455444,0.427227646112442,0.49349045753479004,0.5266339182853699,0.40420836210250854,0.45197615027427673,0.5080188512802124,0.5653477907180786,0.45889079570770264,0.3951798379421234,0.3891773223876953,0.41619130969047546,0.3307659924030304,0.3024022579193115,0.2949449419975281,0.2868664264678955,0.38527724146842957,0.42685064673423767,0.4724734127521515,0.469552606344223,0.4613245129585266,0.5029863119125366,0.5364031791687012,0.5277935266494751,0.5404079556465149,0.5721033811569214,0.5985798835754395,0.5932880640029907
G,0.8791065216064453,0.7760420441627502,0.631177544593811,0.5009075999259949,0.41595277190208435,0.5852603912353516,0.403709352016449,0.2976425588130951,0.2179243564605713,0.5755927562713623,0.3590744733810425,0.4015980362892151,0.4642990231513977,0.5645939707756042,0.37493956089019775,0.4294954240322113,0.4932786226272583,0.5522899627685547,0.41292786598205566,0.45663705468177795,0.5107775926589966,0.5482155680656433,0.428555428981781,0.35669463872909546,0.35027775168418884,0.3858562409877777,0.27816686034202576,0.2497817426919937,0.24207979440689087,0.23412248492240906,0.32643669843673706,0.38293713331222534,0.4363871216773987,0.44055286049842834,0.39485201239585876,0.4592721462249756,0.4993290305137634,0.49337029457092285,0.4704371690750122,0.5202816128730774,0.5497403144836426,0.5458104610443115
G,0.8639712929725647,0.7650286555290222,0.6196216344833374,0.49088817834854126,0.4042060971260071,0.5909956097602844,0.4120437204837799,0.29951947927474976,0.21599164605140686,0.5807183980941772,0.35600078105926514,0.38879626989364624,0.45134100317955017,0.568554162979126,0.3763820230960846,0.4136466979980469,0.47566908597946167,0.5584447979927063,0.41879817843437195,0.4469229578971863,0.4976428747177124,0.5844701528549194,0.4681711494922638,0.3994210362434387,0.3935217261314392,0.41991010308265686,0.32630646228790283,0.2864201068878174,0.2744107246398926,0.26665520668029785,0.3738079369068146,0.40975385904312134,0.47023192048072815,0.48665720224380493,0.44041454792022705,0.4805217981338501,0.5247963666915894,0.5322412848472595,0.514534592628479,0.549143373966217,0.5801832675933838,0.5841116309165955
G,0.8532344698905945,0.7623568773269653,0.6159537434577942,0.48152828216552734,0.39116984605789185,0.5604652166366577,0.365636944770813,0.2473631203174591,0.1546301543712616,0.5424901843070984,0.32269731163978577,0.3689632713794708,0.4306347668170929,0.5259729623794556,0.3382786512374878,0.391947865486145,0.4536897838115692,0.5117658376693726,0.37166130542755127,0.41530337929725647,0.46892309188842773,0.7626444101333618,0.6420141458511353,0.5795299410820007,0.579677939414978,0.6196345686912537,0.5029910802841187,0.49839577078819275,0.4983168840408325,0.49530452489852905,0.5612567663192749,0.6218007802963257,0.6722805500030518,0.6753993034362793,0.6403747797012329,0.7019418478012085,0.7376623749732971,0.7306889891624451,0.7271784543991089,0.7722305059432983,0.798621416091919,0.7932240962982178
G,0.8493703603744507,0.7500798106193542,0.5913734436035156,0.4477797746658325,0.35200735926628113,0.5489171743392944,0.34240585565567017,0.2163313627243042,0.1257859170436859,0.5280200242996216,0.3030518889427185,0.35975173115730286,0.4301319122314453,0.5118476748466492,0.3168807625770569,0.3768167495727539,0.4451560378074646,0.502415120601654,0.3538830280303955,0.40449896454811096,0.46474936604499817,0.8568868041038513,0.7325373888015747,0.667385995388031,0.6653931736946106,0.7012385725975037,0.592132031917572,0.5870142579078674,0.5972046256065369,0.6036897897720337,0.6636311411857605,0.7093921899795532,0.7545256614685059,0.7520444393157959,0.7520564198493958,0.7928769588470459,0.8257785439491272,0.8196577429771423,0.8467658758163452,0.8690564632415771,0.8902096152305603,0.8843601942062378
G,0.8353610634803772,0.7263103723526001,0.5771727561950684,0.4498768448829651,0.36288538575172424,0.5421463251113892,0.38265854120254517,0.27593064308166504,0.19151610136032104,0.531794011592865,0.32696402072906494,0.36178427934646606,0.4204341769218445,0.5195350646972656,0.3471021056175232,0.3913867473602295,0.4541562795639038,0.5134626626968384,0.3855324685573578,0.42371782660484314,0.4780917465686798,0.7300418019294739,0.6055532693862915,0.5401045083999634,0.5301656723022461,0.5471581220626831,0.46349120140075684,0.4117748737335205,0.3904707431793213,0.3770866096019745,0.507942259311676,0.5264253616333008,0.5728338360786438,0.5843616724014282,0.5696027874946594,0.5943982601165771,0.6272735595703125,0.6290872097015381,0.6373562216758728,0.6583667993545532,0.681445837020874,0.6810654997825623
G,0.781557559967041,0.7418587803840637,0.6226115226745605,0.5056331753730774,0.4390927255153656,0.6030104160308838,0.4361647963523865,0.3232538402080536,0.24059918522834778,0.5914039015769958,0.38361167907714844,0.42197906970977783,0.4868939518928528,0.5801460146903992,0.3924146294593811,0.4369920790195465,0.5002413988113403,0.5736360549926758,0.4386049509048462,0.478123277425766,0.5341236591339111,0.47775936126708984,0.38290032744407654,0.3220212161540985,0.3295679986476898,0.36764097213745117,0.2611609697341919,0.24671533703804016,0.24038894474506378,0.23283343017101288,0.318543940782547,0.37173032760620117,0.4064341187477112,0.3980185389518738,0.3933209478855133,0.44093436002731323,0.4669559597969055,0.456754595041275,0.46893468499183655,0.5088030695915222,0.5279372334480286,0.5182990431785583
G,0.8495357036590576,0.7600328326225281,0.6123242378234863,0.47950130701065063,0.3917442262172699,0.576586127281189,0.39500319957733154,0.27891719341278076,0.18793603777885437,0.5605826377868652,0.35401999950408936,0.37260302901268005,0.4196191430091858,0.5443130135536194,0.36664777994155884,0.3936541676521301,0.4467880427837372,0.5321133732795715,0.39999186992645264,0.4213156998157501,0.46741431951522827,0.6228774785995483,0.4993751049041748,0.4340090751647949,0.431186318397522,0.4585466980934143,0.3676982820034027,0.33134493231773376,0.319616436958313,0.310918390750885,0.4157061278820038,0.4458838999271393,0.5012946128845215,0.5180010795593262,0.48308226466178894,0.5154836773872375,0.5581522583961487,0.5675602555274963,0.5565562844276428,0.5887992978096008,0.6175208687782288,0.6224967837333679
G,0.8604089021682739,0.7678700685501099,0.6210327744483948,0.4967483580112457,0.412544846534729,0.5376440286636353,0.3403428792953491,0.2154560387134552,0.12060916423797607,0.5023632645606995,0.32804474234580994,0.3915615677833557,0.4533427953720093,0.4863791763782501,0.34745368361473083,0.4108271300792694,0.4657987654209137,0.48132139444351196,0.3839000165462494,0.4419426918029785,0.4966873228549957,0.751728892326355,0.6170730590820312,0.5616242289543152,0.5679412484169006,0.5971041321754456,0.49043768644332886,0.49441441893577576,0.5035702586174011,0.5086155533790588,0.5712535977363586,0.6140583753585815,0.6410207748413086,0.6351033449172974,0.6641037464141846,0.7002821564674377,0.7141192555427551,0.7063613533973694,0.7548573613166809,0.7717345952987671,0.7804983854293823,0.7739408016204834
G,0.851521372795105,0.7959762811660767,0.6634791493415833,0.5416772961616516,0.4753926396369934,0.6465274691581726,0.46080055832862854,0.33372917771339417,0.24150404334068298,0.6246227622032166,0.4106460511684418,0.4608893394470215,0.5354176163673401,0.6066119074821472,0.4108816683292389,0.4679500460624695,0.5417099595069885,0.5956051349639893,0.4582147002220154,0.507571816444397,0.5713064074516296,0.5047987699508667,0.39867642521858215,0.3342912197113037,0.3460427224636078,0.3884347379207611,0.28079941868782043,0.27674517035484314,0.2798137068748474,0.2803215980529785,0.35026857256889343,0.4076593220233917,0.4416137933731079,0.4309181272983551,0.4373142719268799,0.48703306913375854,0.5104680061340332,0.49420925974845886,0.525544285774231,0.5608068108558655,0.5779312252998352,0.5642715096473694
G,0.939788818359375,0.8361629247665405,0.683911144733429,0.5490295886993408,0.464006245136261,0.6268503665924072,0.43136245012283325,0.314731627702713,0.22302797436714172,0.6132461428642273,0.39165353775024414,0.4504341185092926,0.5176488757133484,0.603676974773407,0.409494012594223,0.4791465401649475,0.546238124370575,0.5955182313919067,0.4513815641403198,0.509784996509552,0.5710958242416382,0.5281422138214111,0.4077949821949005,0.33932238817214966,0.3381770849227905,0.3777678608894348,0.2604501247406006,0.24844399094581604,0.24507734179496765,0.24056223034858704,0.31668922305107117,0.38464248180389404,0.4280732274055481,0.42249926924705505,0.3941495418548584,0.4673668146133423,0.4972860813140869,0.4810439944267273,0.48026424646377563,0.5342755913734436,0.5564733743667603,0.5438780784606934
G,0.9094454050064087,0.8196192979812622,0.6691427230834961,0.5306962728500366,0.4379463195800781,0.5966298580169678,0.3874332308769226,0.25981220602989197,0.16072341799736023,0.5740620493888855,0.3580780327320099,0.4232959449291229,0.49442166090011597,0.556791365146637,0.36954307556152344,0.436805784702301,0.5026241540908813,0.5454468727111816,0.3997049927711487,0.4580959975719452,0.518373429775238,0.7193168997764587,0.5832631587982178,0.515679121017456,0.5145233869552612,0.5496861934661865,0.4389682710170746,0.44335564970970154,0.45078104734420776,0.45179063081741333,0.5137286186218262,0.5708788633346558,0.6127110719680786,0.6095048785209656,0.6060104370117188,0.6549738645553589,0.6830291152000427,0.6733497381210327,0.7022979259490967,0.7330940961837769,0.7507217526435852,0.7420799732208252
G,0.9049949049949646,0.8307710886001587,0.6866928935050964,0.5612542629241943,0.4846912622451782,0.6637700796127319,0.4771350622177124,0.34724876284599304,0.2540362775325775,0.6555823087692261,0.43367475271224976,0.48312413692474365,0.5578455924987793,0.6471185088157654,0.43766799569129944,0.4942551255226135,0.5719605088233948,0.6416052579879761,0.48397281765937805,0.5297039151191711,0.5956901907920837,0.541739284992218,0.4466700553894043,0.38448581099510193,0.3879350423812866,0.4263448119163513,0.31396806240081787,0.3068411350250244,0.314129114151001,0.3174184262752533,0.3763614594936371,0.44523367285728455,0.4859594404697418,0.4749719500541687,0.463401734828949,0.5242770314216614,0.5549816489219666,0.5392252206802368,0.5535719990730286,0.6013501286506653,0.6248052716255188,0.6132717132568359
G,0.9167412519454956,0.8255378603935242,0.6741825938224792,0.5308862924575806,0.4374111294746399,0.6054772734642029,0.3966788649559021,0.26936283707618713,0.16978752613067627,0.5802133679389954,0.3559991419315338,0.42291057109832764,0.4923821687698364,0.5582467913627625,0.36625781655311584,0.4413972496986389,0.5100200772285461,0.5394787788391113,0.39803487062454224,0.46409621834754944,0.5270369648933411,0.5881785154342651,0.45354530215263367,0.3826944828033447,0.38137054443359375,0.41710394620895386,0.3029969334602356,0.30102258920669556,0.3062562346458435,0.3080538809299469,0.36854612827301025,0.43683376908302307,0.48305341601371765,0.4749191403388977,0.4537334740161896,0.5218090415000916,0.5555781126022339,0.5399684309959412,0.5464394092559814,0.5969612002372742,0.6218982338905334,0.6098651885986328
G,0.7891808748245239,0.7296099662780762,0.5886455774307251,0.4608828127384186,0.390108585357666,0.5483303666114807,0.3640381097793579,0.23819765448570251,0.1473011076450348,0.5271339416503906,0.32500964403152466,0.378767728805542,0.4508056640625,0.5125394463539124,0.332686185836792,0.3947800397872925,0.4672362208366394,0.5040916204452515,0.37676459550857544,0.43176212906837463,0.49426692724227905,0.4565877318382263,0.35837826132774353,0.2963040769100189,0.30070260167121887,0.3426181674003601,0.22777250409126282,0.22545677423477173,0.23178160190582275,0.23339474201202393,0.28921589255332947,0.3613676130771637,0.40149831771850586,0.38964125514030457,0.3730998933315277,0.43973207473754883,0.47069960832595825,0.45491495728492737,0.462213933467865,0.5164974331855774,0.5407850742340088,0.5281001329421997
G,0.8511539697647095,0.7491731643676758,0.5896211862564087,0.4506939649581909,0.3661358058452606,0.524237334728241,0.32236847281455994,0.1999046504497528,0.10198813676834106,0.5031279921531677,0.31599730253219604,0.37077265977859497,0.4277118146419525,0.48923420906066895,0.33931446075439453,0.4024572968482971,0.4624885320663452,0.4802057445049286,0.37300270795822144,0.4267105460166931,0.47884953022003174,0.6500464677810669,0.5238538980484009,0.4677336812019348,0.48006632924079895,0.5229548811912537,0.3948594927787781,0.3925987780094147,0.397651731967926,0.3982398808002472,0.4539952278137207,0.5273213386535645,0.5716137886047363,0.5667867064476013,0.5339140295982361,0.6019811630249023,0.630905032157898,0.620283305644989,0.6200375556945801,0.6671350002288818,0.6887381076812744,0.6817179322242737
G,0.8649837970733643,0.7732890844345093,0.6196097135543823,0.4796156883239746,0.3918205797672272,0.5610141754150391,0.3477514386177063,0.22162243723869324,0.1266290247440338,0.5288856625556946,0.3185168504714966,0.38138872385025024,0.45054203271865845,0.5044180750846863,0.327120304107666,0.3942658603191376,0.4620039463043213,0.4867834150791168,0.36041802167892456,0.42013680934906006,0.4813855290412903,0.7542123794555664,0.6175736784934998,0.5488349795341492,0.5475115776062012,0.5834963321685791,0.4786677360534668,0.4783848226070404,0.48322343826293945,0.4827609658241272,0.5470156669616699,0.600577712059021,0.6424764394760132,0.6366137266159058,0.6355917453765869,0.6868628859519958,0.7184858322143555,0.7083250284194946,0.7330476641654968,0.7699369192123413,0.7915158867835999,0.7830362319946289
G,0.7944861650466919,0.7361480593681335,0.5965462327003479,0.4660830795764923,0.38959819078445435,0.5589405298233032,0.35481876134872437,0.21933028101921082,0.12102973461151123,0.5328309535980225,0.3210555911064148,0.37887924909591675,0.4518275558948517,0.5134756565093994,0.33226311206817627,0.39544248580932617,0.467077374458313,0.5015417337417603,0.37582165002822876,0.43079236149787903,0.4921160936355591,0.6399974822998047,0.5335574150085449,0.4694857895374298,0.47286146879196167,0.5094362497329712,0.4075506329536438,0.4035249352455139,0.41377386450767517,0.41973260045051575,0.4738938808441162,0.540147066116333,0.5764195322990417,0.5593150854110718,0.5605587959289551,0.6194419860839844,0.6459304094314575,0.6258633732795715,0.6525547504425049,0.6961192488670349,0.7176039814949036,0.7034338712692261
H,0.961693525314331,0.8527432680130005,0.6831302642822266,0.532459020614624,0.4466775059700012,0.619364857673645,0.4235953092575073,0.29593825340270996,0.19393983483314514,0.6100790500640869,0.3706299364566803,0.22288954257965088,0.1060691773891449,0.6067657470703125,0.392339825630188,0.4509277939796448,0.524182140827179,0.6087334752082825,0.44685494899749756,0.4856016933917999,0.5437380075454712,0.6905245780944824,0.5627188682556152,0.5143625140190125,0.5427983999252319,0.5819456577301025,0.44956183433532715,0.44554924964904785,0.4491111636161804,0.45095235109329224,0.514872133731842,0.5064736008644104,0.5135127902030945,0.5201961398124695,0.5948595404624939,0.6419721841812134,0.661238431930542,0.6576559543609619,0.688298761844635,0.7142998576164246,0.7262530326843262,0.7194721102714539
H,0.9257683753967285,0.8357424139976501,0.687894344329834,0.5545003414154053,0.4744015336036682,0.6634479761123657,0.46522605419158936,0.33073103427886963,0.23017331957817078,0.6543498635292053,0.412492573261261,0.26245981454849243,0.14980262517929077,0.6476576328277588,0.44030797481536865,0.4937765896320343,0.5693011283874512,0.6435062289237976,0.48675164580345154,0.502582848072052,0.542476236820221,0.49615752696990967,0.391276091337204,0.34787002205848694,0.3838883340358734,0.42442503571510315,0.28216126561164856,0.26673489809036255,0.2671756148338318,0.26685380935668945,0.3440718948841095,0.32585272192955017,0.33061420917510986,0.3292955458164215,0.42545121908187866,0.47043368220329285,0.4968937039375305,0.49178048968315125,0.5183604955673218,0.5512938499450684,0.5736811757087708,0.5693687796592712
H,0.9243775606155396,0.8045499920845032,0.613932192325592,0.4476698040962219,0.3444538414478302,0.5795624256134033,0.36973363161087036,0.23913344740867615,0.13488143682479858,0.5720686316490173,0.32953745126724243,0.188576340675354,0.07194429636001587,0.571374237537384,0.3600413203239441,0.416418194770813,0.48408043384552,0.5728417634963989,0.41958916187286377,0.45759186148643494,0.5108593106269836,0.6500090956687927,0.5469841957092285,0.5087771415710449,0.5530267357826233,0.6039021015167236,0.4169143736362457,0.4098198711872101,0.41538897156715393,0.420937180519104,0.47254228591918945,0.4541758894920349,0.45162010192871094,0.44787776470184326,0.5478707551956177,0.6050759553909302,0.6303247213363647,0.6300454139709473,0.6377245783805847,0.6730920672416687,0.6872391700744629,0.6803281307220459
H,0.829831600189209,0.748482346534729,0.6041305065155029,0.4781803786754608,0.3987197279930115,0.5712019205093384,0.3827540874481201,0.2560012936592102,0.16136622428894043,0.5631582736968994,0.3383806645870209,0.19671672582626343,0.08988413214683533,0.5607308149337769,0.3803904354572296,0.4290592074394226,0.4940606653690338,0.5644975304603577,0.4243844151496887,0.4590698778629303,0.5119794607162476,0.7603346109390259,0.652239203453064,0.6148037314414978,0.6550896167755127,0.7006638646125793,0.5590014457702637,0.5616944432258606,0.5775886178016663,0.5907507538795471,0.6298672556877136,0.6308947205543518,0.6464210748672485,0.6574423313140869,0.7130486369132996,0.7535587549209595,0.7597517371177673,0.7448017597198486,0.8031310439109802,0.8160832524299622,0.8192877769470215,0.8056650161743164
H,0.93782639503479,0.8102978467941284,0.6436390280723572,0.5077936053276062,0.4221292734146118,0.5887998938560486,0.422727108001709,0.31002727150917053,0.21762868762016296,0.5900334119796753,0.3770294189453125,0.2452152967453003,0.13415592908859253,0.5935510396957397,0.3994354009628296,0.4638134837150574,0.531379759311676,0.6021772027015686,0.45830392837524414,0.4944744110107422,0.5408905148506165,0.655825138092041,0.5655823349952698,0.5334887504577637,0.5608965754508972,0.5931483507156372,0.43297305703163147,0.41972407698631287,0.4146730601787567,0.415255069732666,0.46832147240638733,0.4539426863193512,0.4508490264415741,0.45254576206207275,0.5262727737426758,0.5904293060302734,0.6101629734039307,0.605697751045227,0.6040183305740356,0.6465397477149963,0.6595790982246399,0.653099536895752
H,0.8168428540229797,0.7298622727394104,0.5961828231811523,0.4789689779281616,0.4001646637916565,0.5820373892784119,0.4013785123825073,0.27756747603416443,0.18716946244239807,0.5718807578086853,0.3605169951915741,0.22872361540794373,0.13626965880393982,0.5629732608795166,0.3888228237628937,0.42428112030029297,0.4851114749908447,0.5561381578445435,0.425891637802124,0.4473007917404175,0.4914488196372986,0.7699817419052124,0.6703215837478638,0.6304302215576172,0.6586506366729736,0.6880666613578796,0.5680611729621887,0.5674243569374084,0.5785245299339294,0.5858478546142578,0.6348294019699097,0.622482180595398,0.6340681910514832,0.6395322680473328,0.714960515499115,0.7376673221588135,0.7552019953727722,0.7501395344734192,0.7996597290039062,0.8049745559692383,0.8150615096092224,0.8083639740943909
H,0.8139316439628601,0.7082153558731079,0.568228006362915,0.44656115770339966,0.37318557500839233,0.5153371095657349,0.35615408420562744,0.2593867778778076,0.18386408686637878,0.5086584091186523,0.31700244545936584,0.21107587218284607,0.12440887093544006,0.5074543952941895,0.340117484331131,0.39145806431770325,0.44866421818733215,0.509198784828186,0.38437238335609436,0.4134484827518463,0.45538052916526794,0.8133265376091003,0.7142990827560425,0.6785498857498169,0.7070192098617554,0.7447307705879211,0.6078397631645203,0.6010761857032776,0.6030304431915283,0.6040468215942383,0.649030864238739,0.635444700717926,0.6349711418151855,0.6329394578933716,0.7070198655128479,0.75075364112854,0.7709417939186096,0.7692453861236572,0.7816894054412842,0.8081307411193848,0.8180400729179382,0.8101003170013428
H,0.7811398506164551,0.7313995957374573,0.6194782853126526,0.512467086315155,0.4500182867050171,0.5976364016532898,0.46293404698371887,0.37191882729530334,0.3026661276817322,0.580446720123291,0.42193329334259033,0.3245973289012909,0.24774163961410522,0.5695642232894897,0.427184522151947,0.47126704454421997,0.5244144201278687,0.5641528367996216,0.46201586723327637,0.4903920590877533,0.5300136208534241,0.490604430437088,0.4288434386253357,0.40914592146873474,0.4652218818664551,0.5164364576339722,0.3336683511734009,0.30072587728500366,0.2856690287590027,0.2738324999809265,0.3652360141277313,0.3275645673274994,0.3153347671031952,0.3014217019081116,0.41346117854118347,0.45009949803352356,0.4828959107398987,0.4889761209487915,0.47357577085494995,0.5083358287811279,0.5355841517448425,0.5401788949966431
H,0.8618611097335815,0.7649347186088562,0.6416627764701843,0.5332617163658142,0.4594779312610626,0.6374505758285522,0.46139106154441833,0.3538719415664673,0.2682987451553345,0.6498568654060364,0.43898963928222656,0.3105131983757019,0.22263765335083008,0.6581465005874634,0.4752374291419983,0.48468732833862305,0.5214911103248596,0.6642709970474243,0.5219404101371765,0.5243801474571228,0.554256021976471,0.6124743223190308,0.511324405670166,0.4851623475551605,0.5369459390640259,0.5802446603775024,0.4547128677368164,0.48346754908561707,0.5040200352668762,0.5183794498443604,0.5307232141494751,0.5521891117095947,0.5716015696525574,0.5912964344024658,0.6133655905723572,0.6393404006958008,0.6498122215270996,0.6471244692802429,0.6908429861068726,0.7036666870117188,0.7113655805587769,0.7077400088310242
H,0.7434933185577393,0.6645511388778687,0.5374215245246887,0.4282492995262146,0.364492267370224,0.518474817276001,0.3452610969543457,0.24987119436264038,0.17461451888084412,0.5121243000030518,0.3148540258407593,0.21052512526512146,0.13022923469543457,0.510322093963623,0.34441742300987244,0.3705844581127167,0.41098451614379883,0.5092558860778809,0.3839988112449646,0.3783934712409973,0.38928908109664917,0.7835529446601868,0.6916729807853699,0.6555010676383972,0.6862565279006958,0.7304036617279053,0.6106582283973694,0.6139917373657227,0.6198253035545349,0.622982919216156,0.664230465888977,0.6678087711334229,0.680025041103363,0.6895166039466858,0.7298983335494995,0.7554954290390015,0.7792582511901855,0.7885584235191345,0.8008053302764893,0.8136097192764282,0.8292835354804993,0.835965633392334
H,0.8496284484863281,0.7774907350540161,0.6591110825538635,0.5473526120185852,0.4751386046409607,0.6490328311920166,0.49858057498931885,0.3972054719924927,0.31916671991348267,0.6503998637199402,0.4663422107696533,0.35072237253189087,0.2606489062309265,0.6515908241271973,0.4790882468223572,0.48795223236083984,0.5250985622406006,0.6504656076431274,0.5216261148452759,0.5057501792907715,0.5134971737861633,0.5460023880004883,0.4739324152469635,0.44382473826408386,0.478657990694046,0.519809901714325,0.3658129572868347,0.3373120129108429,0.3245236873626709,0.3157312870025635,0.400309681892395,0.3740481436252594,0.36452358961105347,0.35563188791275024,0.45426303148269653,0.4950754940509796,0.5410257577896118,0.5652875900268555,0.523024320602417,0.5570919513702393,0.5954087376594543,0.6166037917137146
H,0.8729009628295898,0.7784241437911987,0.6457619667053223,0.5236279964447021,0.44965285062789917,0.6255337595939636,0.4734160304069519,0.3700445294380188,0.2891388535499573,0.6417731642723083,0.44111520051956177,0.3197774589061737,0.22151240706443787,0.6562905311584473,0.4636923372745514,0.4791252315044403,0.5182278752326965,0.6645762324333191,0.5193048119544983,0.48945707082748413,0.48038479685783386,0.5972986221313477,0.5223836898803711,0.49425286054611206,0.5340280532836914,0.5671274662017822,0.39817047119140625,0.38718828558921814,0.38287436962127686,0.3779858946800232,0.43749111890792847,0.4240773618221283,0.4197547733783722,0.41449108719825745,0.4978667199611664,0.5466163158416748,0.5799075365066528,0.5937880277633667,0.5761517882347107,0.6071969270706177,0.6333191394805908,0.6413756012916565
H,0.7730458974838257,0.7230815887451172,0.5919191241264343,0.4597899317741394,0.35709095001220703,0.6241127252578735,0.43658447265625,0.31602340936660767,0.22039362788200378,0.5984622836112976,0.36412039399147034,0.22268560528755188,0.11670881509780884,0.5677810311317444,0.3563563823699951,0.3891892433166504,0.4520360827445984,0.5383031964302063,0.3900412321090698,0.4206371605396271,0.4802394509315491,0.9108268022537231,0.7823845744132996,0.7078795433044434,0.7047230005264282,0.7313404083251953,0.7080654501914978,0.6765547394752502,0.6673429608345032,0.6663353443145752,0.7903493642807007,0.7451705932617188,0.7263131141662598,0.711102306842804,0.869964063167572,0.8140934705734253,0.7968048453330994,0.7911931276321411,0.9411903619766235,0.867267370223999,0.8494946360588074,0.8481327295303345
H,0.8517705798149109,0.6931861639022827,0.5613166689872742,0.4660085439682007,0.3851560652256012,0.5371019244194031,0.3941807746887207,0.27376851439476013,0.18963444232940674,0.5498757362365723,0.36027592420578003,0.24168366193771362,0.14991936087608337,0.5616552829742432,0.3855729401111603,0.4368746876716614,0.5068551898002625,0.575067937374115,0.4270212650299072,0.4523693025112152,0.5036381483078003,0.7532452940940857,0.6626319885253906,0.6354265809059143,0.6645808219909668,0.6828861236572266,0.5664069056510925,0.5622484683990479,0.5592474937438965,0.5562722682952881,0.6373742818832397,0.6169427633285522,0.6158955693244934,0.6066015958786011,0.7153837084770203,0.7315240502357483,0.7484020590782166,0.7459174394607544,0.795369029045105,0.8006772398948669,0.8104247450828552,0.809268057346344
H,0.8350551724433899,0.7281098961830139,0.6036098003387451,0.515769362449646,0.44764429330825806,0.5864976048469543,0.4377802014350891,0.32676950097084045,0.25081124901771545,0.5845550894737244,0.4090527296066284,0.300888329744339,0.21390539407730103,0.584355890750885,0.42405807971954346,0.4604281783103943,0.5133951306343079,0.5848485827445984,0.462493896484375,0.49355047941207886,0.5432963967323303,0.5526568293571472,0.4744003713130951,0.4405936598777771,0.45371145009994507,0.4719162583351135,0.37889209389686584,0.35878705978393555,0.3516916036605835,0.3423929214477539,0.4337640702724457,0.4027330279350281,0.39560452103614807,0.37904423475265503,0.5024681091308594,0.5172332525253296,0.547183096408844,0.553552508354187,0.5781981945037842,0.5933343172073364,0.6088305711746216,0.609154999256134
